/juice/scr/aharris6/data_processed_coraal/wav/DCB_se1_ag2_m_01_1_part_193.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se1_ag2_m_01_1_part_193.txt,DC WELL DC P DC PEOPLE LIKE THEY LIKE TO SAY MO AND BOB,1,DC? Well DC p- DC people like they like to say Mo and Bob.,5.3439999999999985
/juice/scr/aharris6/data_processed_coraal/wav/ATL_se0_ag2_f_01_1_part_21.wav,/juice/scr/aharris6/data_processed_coraal/txt/ATL_se0_ag2_f_01_1_part_21.txt,UM I STARTED BEING A VEGETARIAN WHEN I WAS IN NEW YORK CITY AND I THINK IT WAS BECAUSE I WAS GETTING MORE AWARE OF THINGS THAT WERE HAPPENING WITH THE ANIMALS THAT'S WHAT FIRST PROMPTED IT UM JUST YOU KNOW MACHINES THAT THEY STICK DOWN THEIR THROATS SO THEY COULD EAT AND GIVE THEM THEIR VITAMINS AND ALL THE ESTROGEN THAT GOES INTO ANIMALS AND SOMETIMES TOO MUCH TESTOSTERONE,1,"Um, I started being a vegetarian when I was in New York City, and I think it was because I was getting more aware of things that were happening with the animals. That's what first prompted it, um, just, you know, machines that they stick down their throats so they could eat, and give them their vitamins, and all the estrogen that goes into animals and sometimes too much testosterone.",21.863000000000003
/juice/scr/aharris6/data_processed_coraal/wav/ATL_se0_ag1_m_03_1_part_26.wav,/juice/scr/aharris6/data_processed_coraal/txt/ATL_se0_ag1_m_03_1_part_26.txt,THAT OH MY GOD IT WAS LOVE I L I WAS IN LOVE WITH THAT BRUH I USED TO GET IT EVERY DAY I GET THAT LARGE FRY LARGE DRINK ROOT BEER ON POINT EVERY DAY RIGHT AFTER HOOPING WE WOULD HOOP FOR LIKE EIGHT HOURS GO EAT AND GO HOME,1,"/That-/ oh my god, it was love. I l- I was in love with that, bruh. I used to get it every day. I get that, large fry, large drink, root beer, on point, every day right after hooping. We would hoop for like eight hours, go eat, and [go home.]",13.411
/juice/scr/aharris6/data_processed_coraal/wav/ATL_se0_ag1_m_03_1_part_73.wav,/juice/scr/aharris6/data_processed_coraal/txt/ATL_se0_ag1_m_03_1_part_73.txt,SO NOW KEVIN DURANT GOT A LI WHAT IF I WOULD'VE STAYED AT OKLAHOMA CITY COULD I HAVE WON A RING COULD I HAVE STUCK IT OUT,1,so now Kevin Durant got a li- what if I would've stayed at [Oklahoma City?] Could I have won a ring? Could I have stuck it [out?],5.4529999999999985
/juice/scr/aharris6/data_processed_coraal/wav/PRV_se0_ag1_f_02_2_part_13.wav,/juice/scr/aharris6/data_processed_coraal/txt/PRV_se0_ag1_f_02_2_part_13.txt,AND IT'S LIKE MY DAD'S FAMILY IS EVEN CLOSE WITH MY FAMILY BECAUSE THEY ALL GREW UP TOGETHER,1,"And it's like, my dad's family is even close with my family because they all grew up together.",5.375
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se2_ag4_f_04_1_part_106.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se2_ag4_f_04_1_part_106.txt,SO I DON'T HAVE A PROBLEM WITH TRAVELING IN THOSE AREAS UH VENTURING FURTHER LIKE NORTHWEST OR JUST CERTAIN AREAS I'M NOT UNCOMFORTABLE BUT I DON'T DO IT FREQUENTLY,1,"so I don't have a problem with traveling in those areas. Uh, venturing further like, Northwest or just certain areas, I'm not uncomfortable, but I don't do it frequently.",13.243
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se3_ag3_m_02_1_part_196.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se3_ag3_m_02_1_part_196.txt,WHEN I WAS IN JUNIOR HIGH SCHOOL I ACTUALLY HAD A LIKE A IF YOU WANNA CALL IT A JOB AFTER SCHOOL WHERE WE GOT PAID A STIPEND LIKE SEVENTY FIVE DOLLARS A MONTH OR SOMETHING LIKE THAT I WAS IN A PROGRAM CALLED THE UM THE WARD EIGHT YOUTH SUBSTANCE ABUSE PREVENTION INITIATIVE PROGRAM,1,"When I was in junior high school I actually had a- like a if you wanna call it a job after school where we got paid a /stipend/ like, seventy-five dollars a month or something like that. I was in a program called the- um, the Ward Eight Youth Substance Abuse Prevention Initiative Program.",20.997
/juice/scr/aharris6/data_processed_coraal/wav/ROC_se0_ag3_f_02_1_part_108.wav,/juice/scr/aharris6/data_processed_coraal/txt/ROC_se0_ag3_f_02_1_part_108.txt,WE'D TAKE THAT LONG WALK BACK CAUSE WE S LIKE I SAID WE LIVED OVER ON STREET AND WE WERE WALKING FROM PAST DOWNTOWN YOU KNOW BUT WE DID IT AND UM WHEN I GOT A LITTLE OLDER I COULD STAY OUT TIL THE STREET LIGHTS CAME ON,1,"we'd take that long walk back cause we s- like I said, we lived over on /RD-ADDRESS-2/ Street. And we were walking from past downtown, you know. But we did it. And, um, when I got a little older, I could stay out til the street lights came on,",20.138
/juice/scr/aharris6/data_processed_coraal/wav/ROC_se0_ag3_f_02_1_part_160.wav,/juice/scr/aharris6/data_processed_coraal/txt/ROC_se0_ag3_f_02_1_part_160.txt,WELL I USED TO HAVE TO GO OVER THERE EVERY MONDAY AFTER SCHOOL AND MY MOTHER WOULD GIVE ME BUS FARE AND I'D HAVE TO LEAVE SCHOOL AND GO OVER TO THE ELK'S AND GET MY BICYCLE CAUSE MY MOTHER WOULD GO OVER THERE ON THE WEEKENDS AND GET TOO DRUNLK TO RIDE THE BICYCLE BACK HOME,1,"Well I used to have to go over there every Monday after school, and my mother would give me bus fare. And I'd have to leave school and go over to the Elk's and get my bicycle cause my mother would go over there on the weekends and get too drunlk to ride the bicycle back home.",20.76
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se1_ag2_m_01_1_part_177.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se1_ag2_m_01_1_part_177.txt,NOW SHE GOT THREE KIDS BY MY MAN AND ALL THAT NOW BUT LIKE I BROKE UP WITH HER LIKE FOUR TIMES SINCE LIKE AS LIKE GROWING UP BECAUSE SOMEBODY WAS ALWAYS LIKE YEAH WHY YOU DOING THIS AND YOU DOING THAT LIKE YOU DEALING WITH BUT WHAT CRAZY WHAT IT WAS THAT AFTER I WOULD BREAK UP WITH HER ONE OF MY MEN WOULD ALWAYS BE LIKE GET HER YOU KNOW WHAT I'M SAYING LIKE ONE OF MY MEN ARE ALWAYS THERE I'M LIKE DAMN LIKE I HAD TO CATCH MYSELF LIKE DAMN SLIM,1,"Now she got three kids by my man and all that now. But like I broke up with her like four times since like- as like, growing up. Because somebody was always like, yeah why you doing this and you doing that, like you dealing with- But what crazy what it was that after I would break up with her, one of my men would always be- like, get her. You know what I'm saying like, one of my men are always there I'm like, damn like, I had to catch myself like damn slim,",21.196
/juice/scr/aharris6/data_processed_coraal/wav/PRV_se0_ag1_m_01_1_part_21.wav,/juice/scr/aharris6/data_processed_coraal/txt/PRV_se0_ag1_m_01_1_part_21.txt,I HAD THE CHANCE TO GO TO THE NORTH CAROLINA SCHOOL OF SCIENCE AND MATH AND I THINK THAT WOULD HAVE IF I HAD GONE THAT WOULD HAVE PREPARED ME,1,"I had the chance to go to The North Carolina School of Science and Math, and I think that would have- If I had gone, that would have prepared me",7.425
/juice/scr/aharris6/data_processed_coraal/wav/PRV_se0_ag2_m_02_1_part_50.wav,/juice/scr/aharris6/data_processed_coraal/txt/PRV_se0_ag2_m_02_1_part_50.txt,MIDDLE AGE TO ELDERLY PEOPLE UH SOMETIME NOT TAKING THEIR MEDICATION OR CAN'T AFFORD TO GET THEIR MEDICATION OR,1,"[Middle age] to elderly people uh, sometime not taking their medication or can't afford to get their medication or",5.408
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se3_ag3_f_01_1_part_18.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se3_ag3_f_01_1_part_18.txt,THERE WA YEAH I WAS LIKE THERE'S NOT REALLY MUCH TO GIVE YOU THERE UM UH HYATTSVILLE WHAT I REMEMBER WAS MOSTLY IT WAS ALL IT WAS A BLACK NEIGHBORHOOD BLACK KIDS UM I'M TRYING TO FIGURE OUT WHAT YOU GUYS ARE LOOKING FOR FOR ME TO TALK ABOUT UM I PRIMARILY I WAS CLOSEST TO,1,"[There] wa- yeah I was like, there's not really much to give you there. Um, <ts> uh, Hyattsville what I remember was mostly- it was all- it was a black neighborhood, black kids, um, <ts> I'm trying to figure out what you guys are looking for for me to talk about, um, I primarily- I was closest to-",20.805
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se1_ag3_f_03_1_part_60.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se1_ag3_f_03_1_part_60.txt,THAT WAS LIKE THE HIGHLIGHT OF HIS LIFE AND I DIDN'T KNOW THAT HE WAS GONNA MEET HIM YOU KNOW THEY DIDN'T TELL THE KIDS TELL THE PARENTS IT WAS YOU KNOW A SURPRISE SO WHEN I CAME TO PICK 'EM UP ONE OF THE POLICE OFFICERS WAS LIKE ARE YOU 'S MOM AND I WAS LIKE YEAH HE WAS LIKE OH MY GOD YOUR SON GOT TO MEET THE PRESIDENT I WAS LIKE THE PRESIDENT WHO HE'S LIKE THE PRESIDENT OF THE UNITED STATES I SAID ARE YOU SERIOUS,1,"That was like the highlight of his life. And I didn't know that he was gonna meet him. You know, they didn't tell the kids tell the parents, it was, you know, a surprise. So when I came to pick 'em up, <ts> one of the police officers was like, are you /RD-NAME-2/'s mom? And I was like, yeah. He was like, oh my god, your son got to meet the President. I was like, the President who? He's like, the President of the United States. I said, are you serious?",21.811
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se2_ag3_m_01_1_part_161.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se2_ag3_m_01_1_part_161.txt,DON'T GO TO IN THE DAYTIME LATE IN THE MIDNIGHT HOUR NOT DON'T EVER GO AT ALL AND SAW THAT READ THAT ARTICLE THAT MORNING WHEN WE WERE HERE EARLY GETTING READY TO GO SEE THE CONGRESSWOMAN AND IT STARTED THIS CONVERSATION ABOUT REDEFINING WHAT IT MEANS TO BE FROM SOUTHEAST AS A BLACK,1,"don't go to in the daytime, late in the midnight hour. Not- don't ever go at all. And /RD-NAME-2/ saw that, read that article that morning when we were here early getting ready to go see the Congresswoman, and it started this conversation about redefining what it means to be from Southeast as a black",20.09
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se3_ag3_m_01_1_part_113.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se3_ag3_m_01_1_part_113.txt,HE STARTED GETTING SICK UM ON FIFTY FIFTH STREET AND SO WE UH TOOK HIM IN TO OUR HOME IN UPPER MARLBORO AND HIS FAMILY AND UH WE JUST STARTED GROWING OUR RELATIONSHIP I WAS DOING PROJECTS ON FIFTY FIFTH JUST KEPT COMING BACK TO THE LINCOLN HEIGHTS AREA KEPT COMING BACK TO LINCOLN HEIGHTS AREA AND THAT'S AT THE SAME AREA I DIDN'T WANNA LIVE IN BUT THAT'S WHERE I WAS FROM I HAD WENT TO SCHOOL HERE,1,"He started getting sick um, on Fifty Fifth Street, and so we uh, took him in to our home in Upper Marlboro and his family, and uh, we just started growing our relationship. I was doing /RD-WORK-8/ projects on Fifty Fifth. Just kept coming back to the Lincoln Heights area, kept coming back to Lincoln Heights area. And that's at the same area I didn't wanna live in, but that's where I was from. I had went to school here.",21.381
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se2_ag4_f_03_1_part_6.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se2_ag4_f_03_1_part_6.txt,I HA I CAN'T NOW I'VE HAD SURGERY THAT T MESSED UP MY VOICE SO I'M NOT ABLE TO SING NOW BUT I DID SOME SINGING BACK IN MY DAY YES YES,1,"I ha- I can't now. I've had surgery that t- messed up my voice, so I'm not able to sing now, but I did some singing back in my day. [<laugh> Yes, yes.]",10.341
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se2_ag4_f_01_1_part_106.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se2_ag4_f_01_1_part_106.txt,YOU KNOW AFTER SEEING WHAT MY MOTHER WENT THROUGH AND THE FACT THAT HER FATHER AND I DID NOT MAKE IT UM HE WAS NOT V T AT THE TIME A RES TO ME RESPONSIBLE ENOUGH TO TAKE CARE OF US SO YOU NEED TO BE ABLE TO TAKE CARE OF YOURSELF,1,"You know, after seeing what my mother went through, and the fact that her father and I did not make it. Um, he was not v- t- at the time a res- To me, responsible enough to take care of us, so you need to be able to take care of yourself.",14.075
/juice/scr/aharris6/data_processed_coraal/wav/PRV_se0_ag2_f_01_1_part_64.wav,/juice/scr/aharris6/data_processed_coraal/txt/PRV_se0_ag2_f_01_1_part_64.txt,YOU CAN'T STAY OUT ALL NIGHT AND SING CAUSE WE HAVE A GOSPEL GROUP AND AND I LET THEM KNOW THAT PEOPLE ARE WATCHING YOUR LIFESTYLE AND Y IF YOU RESPECT FOR THEN YOU EARN RESPECT,1,"You can't stay out all night and sing. Cause we have a gospel group and- and I let them know that people are watching your lifestyle, and y- if you respect, /for/ then you earn respect.",9.325
/juice/scr/aharris6/data_processed_coraal/wav/ROC_se0_ag3_f_02_1_part_146.wav,/juice/scr/aharris6/data_processed_coraal/txt/ROC_se0_ag3_f_02_1_part_146.txt,AND UH AS A TEENAGER SHE LET ME GO CROSS TOWN TO MONTGOMERY CENTER WHICH WAS ON CLARISSA STREET,1,"[<laugh>] And, uh, as a teenager, she let me go cross town to Montgomery Center, which was on Clarissa Street",12.286
/juice/scr/aharris6/data_processed_coraal/wav/ATL_se0_ag1_m_03_1_part_50.wav,/juice/scr/aharris6/data_processed_coraal/txt/ATL_se0_ag1_m_03_1_part_50.txt,YEAH HE MISSED SO MANY SHOTS BUT WHEN THEY NEEDED IT,1,"[Yeah.] [He] missed so many shots, but when they needed it,",5.908
/juice/scr/aharris6/data_processed_coraal/wav/PRV_se0_ag2_f_02_1_part_81.wav,/juice/scr/aharris6/data_processed_coraal/txt/PRV_se0_ag2_f_02_1_part_81.txt,AND THEN WE'LL GO TO ANOTHER NEI THEY THEN NEIGHBORS COME AND YOU KNOW HELP US DO THE SAME THING UM AND THEN WITH THE GARDEN KNOW LIKE MY MOM SHE UH SAVED A LOT OF STUFF PRESERVED A LOT OF STUFF,1,"And then we'll go to another /nei- they-/ Then neighbors come and, you know, help us do the same thing. Um, and then with the garden, know, like, my mom, she, uh, saved a lot of stuff- preserved a lot of [stuff.]",14.607
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se2_ag4_f_04_1_part_206.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se2_ag4_f_04_1_part_206.txt,MM HM MM HM IT'S LIKE UM ANY NATIONALITY THAT HAS THEY SPEAK THE SAME LANGUAGE BUT THEY ALL HAD DIFFERENT DIALECTS,1,"Mm-hm. Mm-hm. It's like um, any nationality that has- They speak the same language but they all had different dialects.",8.97
/juice/scr/aharris6/data_processed_coraal/wav/ROC_se0_ag2_f_03_1_part_91.wav,/juice/scr/aharris6/data_processed_coraal/txt/ROC_se0_ag2_f_03_1_part_91.txt,KEEP WORKING FOR EACH OTHER YOU KNOW LIKE WORK JUST AS HARD AS THE FIRST YEAR AS THE TWENTIETH YEAR,1,"[Keep] working for each other. You know like, work just as hard as the first year, as the [twentieth year.]",6.2010000000000005
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se2_ag4_m_01_1_part_118.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se2_ag4_m_01_1_part_118.txt,IT IT IT OH NO I I DID IT I I MY BROTHER I HA I HAVE A BROTHER JUST PASSED AWAY AND UM AND I GOT SO BAD ON DRUGS THIS THAT AND THE OTHER AND UH ALMOST GOT HIM KILLED ALMOST GOT HIM KILLED C FOR OUR FOR MY STUPIDNESS THIS THAT AND THE OTHER BECAUSE I WANTED TO GET HIGH,1,"[It- it- it-] [Oh no, I-] I did it. I- I- My brother- I ha- I have a brother just passed away and, um, and I got so bad on drugs, this that and the other, and, uh, Almost got him killed. Almost got him killed c- for our- for my stupidness, this that and the other, because I wanted to get high.",20.874
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se2_ag3_m_02_1_part_28.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se2_ag3_m_02_1_part_28.txt,WHAT WAS IT IT'S WOODLAND IT'S RIGHT THERE NO IT'S WOODLAND TERRACE IS RIGHT HERE AND WHAT IT LANGSTON LANE THAT'S WHAT IT WAS UH LANGSTON LANE AND WOODLAND AND SO ALL OF MY CLASSMATES F IN ELEMENTARY SCHOOL WERE FROM THOSE TWO COMMUNITIES,1,"<ts> what was it? It's Woodland, it's right there. No, it's Woodland Terrace is right here, and <ts> what it- Langston Lane. That's what it was. Uh, Langston Lane and Woodland. And so, all of my classmates f- in elementary school, were from those two communities.",20.246
/juice/scr/aharris6/data_processed_coraal/wav/ROC_se0_ag1_f_03_1_part_32.wav,/juice/scr/aharris6/data_processed_coraal/txt/ROC_se0_ag1_f_03_1_part_32.txt,SO I LEARNED ALL THE SONGS JUST BECAUSE I THOUGHT WE WERE GONNA DO IT AND I WAS LIKE WAIT I WAS LIKE WHEN WE DO IT LIKE IN SEPTEMBER WHEN WE FOUND OUT ALL THE SHOWS THAT WERE GONNA HAPPEN I WAS LIKE WATCH ONE DAY I'M GONNA COME TO SCHOOL LIKE ONE YEAR AND THEY'RE GONNA SAY GREASE AND I'M GONNA KILL EVERYTHING BECAUSE I KNOW EVERY SONG AND LIKE,1,"so I learned all the songs, just because I thought we were gonna do it. And I was like, wait, I was like when we do it, like in September when we found out all the shows that were gonna happen. I was like watch, one day, I'm gonna come to school, like one year, and they're gonna say Grease, and I'm gonna kill [everything. because I know], every song. And like,",15.65
/juice/scr/aharris6/data_processed_coraal/wav/DCB_se2_ag3_m_02_1_part_208.wav,/juice/scr/aharris6/data_processed_coraal/txt/DCB_se2_ag3_m_02_1_part_208.txt,AND I FELT LIKE THAT WAS BETRAYAL FROM MY MOM BUT THAT WAS ALSO ON ME TOO LIKE I DIDN'T REALLY MEAN THAT UM I WAS JUST FRUSTRATED CAUSE HE WAS CANCELING ON ME UM AND WHILE A YOUNGER ME WOULD HAVE SAID DAMN LIKE HE OVERREACTED,1,"And I felt like that was betrayal from my mom, but that was also on me too. Like, I didn't really mean that. Um, I was just frustrated cause he was canceling on me. Um, and while a younger me would have said, damn, Like, he overreacted.",22.49
/juice/scr/aharris6/data_processed_coraal/wav/PRV_se0_ag3_f_04_1_part_98.wav,/juice/scr/aharris6/data_processed_coraal/txt/PRV_se0_ag3_f_04_1_part_98.txt,SAID CAUSE SHE DID DIFFERENT WITH THAN SHE DID WITH THE OTHER CHILD SURE ENOUGH SHE DIDN'T HAVE NO MORE,1,"Said cause she did /different/ with /RD-NAME-2/ than she did with the other child, sure enough she didn't have no more.",7.245
/juice/scr/aharris6/data_processed_coraal/wav/PRV_se0_ag2_f_01_4_part_7.wav,/juice/scr/aharris6/data_processed_coraal/txt/PRV_se0_ag2_f_01_4_part_7.txt,OKAY THE AVERAGE DAY WAS LIKE UM WHEN THE FIRST THE FLOOD FIRST CAME IT WAS DEPRESSING EVERYBODY WAS SAD AND SORROW SO MY JOB WAS TO MAKE WHEN WE GOT A OPPORTUNITY TO DO TO GO OUT UM I I WENT TO WALMART AND I BOUGHT A LOT OF STUFF FOR EVERYBODY I BOUGHT PAJAMAS FOR EVERYBODY SO THEY WOULDN'T HAVE TO GET UP,1,"Okay, the average day was like, <ts> um- When the first- the flood first came, it was depressing. Everybody was sad and sorrow, so my job was to make- When we got a opportunity to do- to go out, um, <ts> I- I went to Walmart and I bought a lot of stuff for everybody. I bought pajamas for everybody, so they wouldn't have to get up.",23.697
/juice/scr/aharris6/data_processed_coraal/wav/ROC_se0_ag2_f_02_1_part_143.wav,/juice/scr/aharris6/data_processed_coraal/txt/ROC_se0_ag2_f_02_1_part_143.txt,SHE WAS BORN IN A LITTLE TOWN IN GEORGIA AND EVERYBODY THERE IF WE IF WE GO BECAUSE UH WE HAVE FAMILY MEMBERS THAT GO EVERY YEAR WE'RE RELATED TO EVERY DAMN BODY IN THIS LITTLE BABY TOWN LIKE IT'S A VERY SMALL TOWN AND THEY CAME UP THERE F WITH UM MY MOTHER'S OLDEST SISTER SHE PASSED HER HUSBAND,1,"She was born in a little town in /RD-ADDRESS-2/, Georgia, and everybody there- if we- if we go- because, uh, we have family members that go every year we're related to every damn body in this little baby town, like it's a very small town. And they came up there f- with, um, my mother's oldest sister, she passed. Her husband",21.389
/juice/scr/aharris6/data_processed_coraal/wav/ATL_se0_ag1_m_02_1_part_9.wav,/juice/scr/aharris6/data_processed_coraal/txt/ATL_se0_ag1_m_02_1_part_9.txt,HM AS A INDEPENDENT ARTIST YOU KNOW WE HAVE OUR EGOS ABOUT OURSELVES AND WE FEEL LIKE GOD DAMN PRETTY MUCH I COULD DO IT ON MY OWN WE HEAR OH EVERYBODY ON THE ON THE RADIO TALKING ABOUT SOME I DID IT ON MY OWN I DID IT MY OWN SELF MADE YOU KNOW ALL THIS AND THAT BUT THEY REALLY GOT A WHOLE TEAM BEHIND THEM,1,"hm, as a independent artist, you know, we have our egos about ourselves, and we feel like god damn, pretty much I could do it on my own. We hear o- everybody on the- on the radio talking about some I did it on my own I did it my own. Self made. You know, all this and that. But they really got a whole team behind them.",20.737
